YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,WD50M
2006,7,31,3.62,-3.12,0.25,3.58,3.17,66.31,0,94.77,2.49,3.54,1.68,1.86,194.31,4.69,6.16,3.37,2.8,207
2006,8,1,5.62,-3.37,1.12,5.68,3.11,56.75,0,94.7,2.52,3.2,1.86,1.34,197.44,4.83,5.88,3.64,2.23,195.25
2006,8,2,6.08,-2.14,1.98,5.96,3.48,59,0,94.33,2.59,4.58,1.61,2.97,193.88,4.84,6.91,3.04,3.87,192.81
2006,8,3,7.71,-2.76,2.48,6.62,3.3,52.88,0,94.3,2.16,3.35,1.21,2.14,178.19,3.63,5.95,1.69,4.27,175.88
2006,8,4,9.37,0.24,4.8,8.77,4.15,57.25,0,93.75,1.96,2.7,0.53,2.17,256.12,3.66,6.09,0.79,5.3,252.62
2006,8,5,8.55,1.54,5.05,7.69,4.52,65.31,0,93.96,1.84,2.4,1.01,1.39,172.69,2.84,4.49,1.36,3.13,172.94
2006,8,6,10.53,5.22,7.87,9.91,5.98,73.31,0,93.29,2.7,4.36,1.3,3.05,190.75,4.62,6.58,1.81,4.77,203.94
2006,8,7,10.76,3.5,7.12,10.52,5.43,65.25,0,93.54,3.51,6.64,1.84,4.8,179.06,6.42,10.3,3.01,7.29,179.38
2006,8,8,12.6,0.4,6.5,9.8,4.27,45.38,0.01,93.16,0.96,1.98,0.16,1.82,165.25,1.35,2.98,0.46,2.52,188.25
2006,8,9,12.58,-0.74,5.92,12.3,3.97,47.75,0,93.32,3.28,4.64,1.33,3.31,217,5.9,8.13,2.01,6.12,217.62
2006,8,10,9.51,-2.97,3.27,9.23,3.3,48.31,0,93.55,3.49,5.8,0.84,4.95,199.69,6.19,8.62,1.02,7.61,198.94
2006,8,11,15.69,0.62,8.15,15.18,4.33,41.31,0,92.94,2.82,4.25,1.48,2.77,240.62,4.79,7.73,2.2,5.52,243.69
2006,8,12,15.38,3.48,9.44,13.57,5.43,49.5,0,93.26,2.05,3.28,0.62,2.66,162.62,3.38,6.01,0.83,5.18,160.69
2006,8,13,14.53,6.32,10.42,14.42,6.41,64.69,0,93.17,2.18,3.28,1.16,2.13,178.38,4.12,7.1,1.38,5.73,190.88
2006,8,14,12.24,-0.05,6.09,11.68,4.39,47.06,0,93.57,3.21,5.7,1.12,4.58,173.31,5.59,8.52,1.57,6.95,174
2006,8,15,8.23,-5.29,1.47,7.44,2.69,40,0.59,94.17,1.83,3.02,0.29,2.73,159.19,2.82,5.12,0.28,4.84,159.12
2006,8,16,7.98,-3.46,2.26,6.64,3.11,48.12,0,94.55,1.62,3.65,0.18,3.46,156.5,2.34,5.55,0.21,5.34,162
2006,8,17,6.98,-0.75,3.12,6.19,3.78,62.12,0,94.72,1.45,2.12,0.4,1.73,191.06,2.04,4.67,0.7,3.97,191.06
2006,8,18,10.68,-2.63,4.03,10.22,3.36,46.94,0,94.43,1.97,3.52,0.9,2.62,185.19,3.96,7.34,1.05,6.29,182.31
2006,8,19,14.92,-4.14,5.39,14.9,2.99,32.06,0,93.91,3.01,4.53,1.49,3.04,214.06,5.3,7.81,2.34,5.46,215
2006,8,20,9.9,1.05,5.48,10.03,4.39,58.62,0,94.9,2.33,3.45,0.68,2.77,159.12,3.57,6.53,0.88,5.64,163.38
2006,8,21,10.95,-0.91,5.02,10.95,3.78,48.31,0,94.47,3.02,4.42,1.96,2.46,321.81,5.44,7.62,4.3,3.31,319.94
2006,8,22,17.95,-2.82,7.57,17.5,3.3,27.56,0,94.03,2.73,4.94,1.45,3.49,204,4.76,8.3,1.34,6.96,208.69
2006,8,23,19.9,-3.39,8.25,19.11,3.17,23.06,0,93.86,2.67,3.55,0.96,2.59,157.62,5.42,8.48,1.21,7.26,156.38
2006,8,24,19.52,-4.09,7.72,19.39,2.99,22.38,0,93.49,3.31,4.12,2.45,1.68,185.25,6.6,8.01,4.35,3.66,199.5
2006,8,25,16.1,1.19,8.65,15.57,4.58,38,0.22,93.25,2.12,4.1,0.29,3.8,269.06,4.3,7.81,0.62,7.19,273.38
2006,8,26,14.61,-0.92,6.85,14.58,3.85,39.12,0,93.61,2.93,4.73,1.62,3.1,172.75,5.25,7.27,2.71,4.56,173.88
2006,8,27,11.08,-0.27,5.4,10.88,3.97,50.31,0,94.12,1.85,2.33,0.67,1.66,155.19,3.25,5.31,0.94,4.38,159.88
2006,8,28,11.06,-5.04,3.01,10.15,2.81,37.06,0,94.54,2.07,3.43,1.29,2.14,183.44,3.09,5.53,1.78,3.75,186.94
2006,8,29,10.96,-3.51,3.73,10.88,3.11,38.25,0,94.19,3.62,5.44,2.02,3.41,182.56,6.37,8.02,3.39,4.62,166.38
2006,8,30,13.84,-2.82,5.51,13.82,3.3,33,0,93.45,3.35,5.26,2.22,3.05,327.56,6.09,8.05,4.39,3.66,326.31
2006,8,31,16.4,0.39,8.4,16.35,4.21,36.81,0,93.31,2.59,3.58,1.47,2.11,185.19,5,6.5,2.14,4.36,183
2006,9,1,12.4,0.49,6.44,12.45,4.33,45.44,0.02,93.58,4.52,7.52,1.88,5.65,229.12,7.83,11.54,4.76,6.78,230.38
2006,9,2,9.21,-6.92,1.15,9.29,2.38,34.88,0,94.17,2.36,3.66,1.3,2.36,171.25,4.36,6.83,2.05,4.78,174.25
2006,9,3,6.82,-4.96,0.93,7.01,2.75,44.25,0.03,94.57,2.33,3.39,1.68,1.72,174.12,4.36,6.11,2.84,3.27,178.25
2006,9,4,6.58,-8.61,-1.02,6.81,2.08,39.69,0,95.01,1.86,2.73,0.7,2.02,173.62,3.63,6.83,1.15,5.69,179.81
2006,9,5,9.89,-7.79,1.05,10.03,2.2,29.88,0,94.54,3.77,5.33,2.2,3.12,176,6.72,7.77,5.09,2.69,189.94
2006,9,6,12.84,-8.24,2.3,12.91,2.14,22.56,0,93.95,4.49,6.91,2.7,4.21,179.5,7.84,10.5,6.17,4.33,193.56
2006,9,7,14.91,-7.5,3.7,14.6,2.26,22,0,93.69,2.49,4.02,1.09,2.93,200.31,4.4,6.41,1.44,4.97,198.5
2006,9,8,15.88,-3.73,6.08,14.98,3.05,29.75,0,93.79,2,3.7,0.63,3.06,203.69,3.32,5.59,0.95,4.63,209.5
2006,9,9,16.33,-1.31,7.51,15.97,3.66,33.69,0,93.78,2.79,4.41,1.38,3.02,166.94,4.84,7.93,2.09,5.84,178.88
2006,9,10,23.28,2.15,12.72,23.27,4.82,27.19,0,92.82,4.55,6.16,2.34,3.82,321.31,7.96,9.4,5.73,3.66,321.19
2006,9,11,17.16,0.99,9.08,17.33,4.46,38.31,0,93.5,2.84,4.38,1.52,2.87,143.88,4.59,7.2,2.63,4.56,147.06
2006,9,12,14.56,-0.95,6.8,14.01,3.78,38.75,0,94.09,2.34,4.45,1.04,3.41,131.88,3.52,6.2,1.58,4.61,128.88
2006,9,13,13.93,0.32,7.12,13.33,4.15,43.5,0,93.65,2.12,3.26,0.77,2.49,118.06,3.23,6.09,1.09,4.99,115.75
2006,9,14,15.35,0.6,7.98,14.04,4.27,41.56,0,93.75,1.7,2.63,0.59,2.05,170,2.47,6.23,0.82,5.41,170.94
2006,9,15,14.65,-4.44,5.11,14.45,2.87,29.94,0,94.31,2.31,3.17,1.23,1.94,160.44,3.96,5.9,1.76,4.14,163.31
2006,9,16,15.5,-6.16,4.67,15.55,2.5,24.12,0,94.09,3.56,5.32,2.37,2.95,180.25,6.79,7.85,5.37,2.48,178.94
2006,9,17,17.16,-7.51,4.83,17.25,2.26,19.06,0,94.1,2.58,3.84,1.5,2.34,201.88,5.15,7.49,1.79,5.7,200.25
2006,9,18,17.66,-7.92,4.87,17.6,2.2,18.5,0,93.76,3.38,5.2,2.15,3.05,170,6.47,7.39,4.48,2.91,168.81
2006,9,19,16.05,1.32,8.69,15.54,4.94,41.5,12.05,93.61,2.81,5.03,1.28,3.75,199.62,4.53,7.45,1.74,5.72,199.75
2006,9,20,15.55,0.33,7.94,15.19,4.21,40.81,0,94.05,2.78,4.36,1.69,2.67,186.31,5.3,7.9,2.57,5.33,188.19
2006,9,21,17.45,1.26,9.35,17.41,4.52,38.62,3.44,93.29,3.74,5.05,2.59,2.46,199.06,7.3,8.19,5.78,2.41,213.12
2006,9,22,18.4,3.04,10.73,18.56,5.13,39.44,0,93.25,3.71,4.78,2.21,2.57,213,6.1,8.26,3.52,4.74,216.19
2006,9,23,13.53,-1.3,6.12,13.4,3.72,40.81,0,94.42,2.7,4.66,1.03,3.63,172.06,4.73,7.17,1.45,5.73,174.62
2006,9,24,15.28,-0.6,7.34,15.35,3.91,39.62,0,94.15,2.91,3.89,1.98,1.91,217.19,5.55,7.71,3.53,4.18,230
2006,9,25,19.9,-0.44,9.73,19.94,3.91,27.62,0,93.75,4.69,6.7,3.26,3.45,193.81,8.42,10.5,5.59,4.91,208.5
2006,9,26,22.64,3.65,13.15,22.7,5.43,31.12,0,93.4,3.78,6.13,1.94,4.19,212.25,6.77,9.74,4.13,5.61,226
2006,9,27,18.13,1.29,9.71,18.35,4.46,33.31,0,94.25,3.76,5.07,2.02,3.05,156.12,6.59,8.38,4.62,3.77,157.06
2006,9,28,15.15,-1.11,7.01,15.37,3.72,36.5,0.01,94.58,2.38,3.34,1.64,1.7,144.56,4.34,6.33,2.09,4.25,129.94
2006,9,29,16.09,1.49,8.79,16.29,4.52,40.94,0,94.13,3.15,4.62,2.12,2.5,162.62,6.16,6.95,4.77,2.18,146.06
2006,9,30,19.58,5.23,12.4,19.73,6.23,40.12,0,93.7,3.37,5.01,1.91,3.1,171.06,6.39,7.38,4.41,2.97,168.88
2006,10,1,22.46,12.49,17.48,22.42,10.01,57.38,11.43,93.39,2.31,4.04,0.86,3.18,241.81,4.23,6.44,1.25,5.19,255
2006,10,2,20.19,15.55,17.87,20.12,11.9,77.81,2.84,93.4,2.62,4.5,0.48,4.02,155,4.13,6.76,0.7,6.05,154.19
2006,10,3,17.18,12.44,14.81,17.44,9.77,76.81,4.72,93.22,2.1,3.92,0.4,3.52,155,3.38,6.07,0.92,5.14,153.62
2006,10,4,17.8,9.07,13.44,17.98,8.3,60.69,0.2,93.08,3.7,6.82,1.72,5.1,228.94,6.21,9.43,2.95,6.48,231
2006,10,5,13.57,-2.82,5.37,13.84,3.3,36.94,0,94.12,2.47,4.39,0.66,3.74,144.19,4.52,7.82,0.09,7.73,150.56
2006,10,6,15.41,-0.38,7.52,14.69,4.03,37.25,0,93.71,2.66,5.57,0.21,5.36,258.94,4.62,8.84,0.3,8.54,270.25
2006,10,7,17.4,0.86,9.13,16.24,4.33,36.94,0,94.24,2.45,3.94,0.85,3.09,158.19,4.02,7.28,1.27,6.01,157.5
2006,10,8,19.08,1.78,10.43,19.17,4.64,35.94,0,93.76,3.89,5.62,2.4,3.22,192.25,7.35,8.45,5.22,3.23,191.06
2006,10,9,22.08,6.87,14.48,22.23,6.77,41.31,0,93.54,2.87,4.76,0.8,3.96,187.56,5.26,7.33,1.09,6.23,186.69
2006,10,10,23.76,10.96,17.36,23.9,8.79,48.25,0.15,93.5,3.15,5.86,1.2,4.66,206.81,5.68,8.95,1.16,7.79,219.81
2006,10,11,20.65,11.25,15.95,21.01,8.91,61,0,93.82,2.34,4.14,0.77,3.38,102,4.09,5.84,0.66,5.17,99.19
2006,10,12,23.33,14.24,18.78,23.61,10.93,60.94,0.12,93.07,3.03,4.75,1.24,3.51,213.81,5.05,7.55,2.23,5.33,225.44
2006,10,13,23.51,16.44,19.98,23.76,12.63,68.62,7.67,92.62,2.41,4.76,0.52,4.23,127.19,4.51,7.32,0.46,6.85,122.56
2006,10,14,17.69,4.01,10.85,17.44,6.16,48.75,13.33,93.3,3.62,6.17,0.62,5.55,154.88,5.87,9.62,0.9,8.72,158.94
2006,10,15,15.52,0.99,8.26,14.85,4.39,41.62,0,94.18,2.42,3.66,0.68,2.98,127.69,3.86,5.61,0.84,4.77,127.44
2006,10,16,16.05,4.5,10.27,16.22,5.62,51.44,0,93.95,3.71,5.91,1.9,4.01,80.31,6.84,8.96,4.75,4.21,64.38
2006,10,17,17.93,4.83,11.37,17.83,5.74,47.19,0,93.81,2.71,4.32,1.27,3.05,147.88,4.71,6.12,1.91,4.2,146.19
2006,10,18,19.42,4.91,12.17,18.59,5.8,41.81,0.1,93.94,1.98,3.02,0.53,2.5,159,3.23,7.27,0.94,6.34,158.88
2006,10,19,18.55,6.73,12.64,18.19,6.53,50.69,0.1,94.06,2.02,3.45,0.09,3.35,108.5,3.22,5.17,0.36,4.8,95.5
2006,10,20,18.98,7.59,13.29,19.26,6.96,53.12,0.09,94.14,2.54,3.86,1.99,1.86,169.69,4.94,7,2.7,4.3,137.56
2006,10,21,21.91,7.34,14.63,22.1,6.84,42.56,0,93.94,3.3,4.88,2.18,2.7,175,6.31,7.16,4.65,2.52,173.44
2006,10,22,24.1,8.48,16.29,24.24,7.45,38.75,0,93.59,4.21,5.73,2.18,3.55,158.25,7.72,8.87,6.32,2.54,141.81
2006,10,23,25.51,12.12,18.81,25.72,9.64,45.44,0,93.35,3.8,5.26,2.3,2.95,131.69,6.83,8.44,5.67,2.77,144.62
2006,10,24,25.98,16.76,21.37,26.19,12.88,60.56,5.77,93.07,2.93,4.47,0.97,3.49,220,5.12,7.06,1.7,5.37,277.75
2006,10,25,19.79,11.9,15.84,20.06,9.46,63.44,0.69,93.82,2.68,4.63,1.16,3.47,159.81,4.37,6.84,2.5,4.34,163.69
2006,10,26,17.18,6.24,11.71,17.61,6.35,51.62,0.01,93.93,2.36,4.58,1.16,3.41,93.94,4.09,6.61,1.75,4.86,90.19
2006,10,27,21.37,11.28,16.33,21.56,8.97,56.81,0.08,93.19,2.66,4.19,0.52,3.67,161.69,4.41,6.2,0.97,5.23,162.81
2006,10,28,20.64,13.77,17.2,20.51,10.56,67.94,0.09,93.25,1.92,4.66,0.24,4.42,108,2.77,6.23,0.42,5.82,101.06
2006,10,29,18.04,8.73,13.39,17.93,7.75,59.69,0.35,93.57,3.44,6.94,0.73,6.2,141.12,5.48,11.06,1.06,10,142.56
2006,10,30,20.05,8.48,14.26,19.6,7.51,52.81,9.81,93.34,2.82,4.69,1.01,3.67,88.19,4.35,8.09,1.36,6.73,85.06
2006,10,31,15.97,9.72,12.84,15.79,8.06,69.12,2.51,93.87,2.52,3.77,1.15,2.62,121.56,3.98,6.4,1.95,4.44,121.75
2006,11,1,18.68,5.02,11.85,18.03,5.86,45.12,0,93.63,2.54,4.05,0.81,3.23,123.56,4.31,6.8,1.35,5.45,108.06
2006,11,2,19.89,11.61,15.75,20.11,9.34,62,7.7,93.4,2.44,2.91,1.89,1.02,181.5,4.23,6.24,2.32,3.92,208.62
2006,11,3,17.03,12.16,14.6,17.23,9.46,75.75,1.78,93.92,2.7,3.59,1.31,2.27,91.62,4.39,5.95,2.84,3.11,91.56
2006,11,4,17.9,11.33,14.61,18.19,8.97,69.94,0.93,93.55,2.98,4.51,1.48,3.02,45,5.3,7.16,3.53,3.63,43.56
2006,11,5,20.3,11.48,15.89,20.52,9.16,62.44,3.69,92.94,2.32,4.28,1.1,3.18,231.44,4.69,7.05,2.83,4.21,232.12
2006,11,6,17.44,1.53,9.48,17.69,4.58,39.25,0,93.85,3.15,5.04,1.81,3.23,162.69,5.84,8.46,3.23,5.23,164.69
2006,11,7,14.28,1.22,7.75,14.54,4.46,46.5,0,94.32,2.23,3.9,0.6,3.3,102.94,3.7,5.32,0.99,4.33,99.44
2006,11,8,14.87,4.71,9.79,15.14,5.68,55.44,1.26,94.03,2.63,3.91,1.67,2.23,48.5,4.59,5.3,3.66,1.63,31.88
2006,11,9,17.9,6.96,12.43,18.12,6.65,54.56,0.43,94.06,1.76,2.38,0.7,1.69,183.31,3.42,5.38,0.53,4.84,192.94
2006,11,10,20.66,7.46,14.06,20.84,6.9,48.06,0,94.16,2.36,3.77,0.92,2.85,152,4.41,6.11,1.04,5.07,151.75
2006,11,11,21.83,6.73,14.28,22.05,6.53,42.25,0,93.92,3.42,5.12,1.95,3.18,122.38,6.48,7.88,4.79,3.08,120.44
2006,11,12,23.48,5.73,14.6,23.63,6.1,34.88,0,93.48,4.48,6.34,2.52,3.82,135.44,8.2,10.19,6.19,4,133.94
2006,11,13,24.78,8.48,16.63,24.94,7.45,38.25,0,93.36,3.81,5.67,2.27,3.41,143.19,7.45,9.03,4.95,4.09,156.62
2006,11,14,27.2,10.1,18.65,27.37,8.36,37.75,0,92.95,3.04,4.8,1.6,3.19,179.06,5.69,7.42,1.98,5.45,176.94
2006,11,15,25.44,11.4,18.42,25.58,9.09,45.69,1.61,92.66,2.58,4.87,0.98,3.88,194.5,4.93,6.87,2.09,4.77,192.56
2006,11,16,18.5,11.26,14.88,18.79,9.03,65.81,3.02,93.31,3.18,4.74,1.81,2.93,157.06,5.27,7.04,3.84,3.2,158.81
2006,11,17,15.76,11.19,13.48,15.98,8.91,75.75,20.7,93.8,2.6,4,1.33,2.67,128.69,4.48,5.85,2.74,3.11,128.06
2006,11,18,12.8,9.01,10.9,12.74,7.63,78.88,9.45,94.31,2.89,4.42,1.43,2.99,134.94,4.77,6.98,3.12,3.86,134.12
2006,11,19,17.02,4.17,10.59,16.82,5.49,48.56,0,94.39,2.19,3.38,0.16,3.23,131.56,3.78,6.63,0.23,6.4,127.31
2006,11,20,20.18,4.75,12.46,20.4,5.74,42.44,0,93.65,3.22,4.08,2.12,1.95,168.44,6.02,7.07,4.62,2.45,166.19
2006,11,21,23.38,5.49,14.44,22.85,6.04,35.38,0,93.63,2.72,4.26,0.46,3.8,190.44,4.73,6.85,0.59,6.27,194.31
2006,11,22,24.74,8.44,16.59,23.85,7.45,39.19,0,93.54,2.66,4.16,1.03,3.13,146.25,4.66,6.7,1.3,5.39,129
2006,11,23,25.77,13.42,19.6,25.85,10.68,50,6.91,93.09,2.92,5.25,1.11,4.14,249.38,5.51,8.95,2.88,6.07,263.5
2006,11,24,21.27,15.79,18.53,21.05,12.08,73.81,6.25,93.3,2.05,3.66,0.77,2.9,163.88,3.34,5.16,1.91,3.25,167.56
2006,11,25,23.22,16.21,19.71,22.45,12.51,67.81,31.53,93.36,1.92,3.19,0.84,2.35,125.75,2.96,4.75,1.33,3.43,123.88
2006,11,26,19.58,17.4,18.49,19.59,13.43,87.94,16.42,93.39,2.46,4.23,0.55,3.68,143.62,3.85,6.72,0.73,5.99,141.56
2006,11,27,15.79,12.08,13.93,16.05,9.4,81.25,58.97,93.61,2.76,4.08,1.48,2.6,149.38,4.12,5.66,1.81,3.85,152.31
2006,11,28,17.12,11.76,14.44,17.12,9.22,74.38,9.19,93.75,1.98,2.93,1.13,1.8,147.06,2.97,4.13,1.92,2.21,149.56
2006,11,29,18.98,12.79,15.88,19.12,9.89,71.44,0.06,93.81,2.47,3.84,1.66,2.16,163.62,4.53,5.98,2.73,3.25,160.62
2006,11,30,21.14,13.77,17.46,21.28,10.62,65.5,0,93.42,3.7,5.24,2.28,2.97,171.75,6.91,8.43,4.95,3.48,170.31
2006,12,1,24.23,15.9,20.06,24.33,12.33,63.06,1.25,92.99,3.08,4.28,1.83,2.45,167.94,6.07,7.24,4.41,2.84,181.12
2006,12,2,21.09,15.95,18.52,21.19,12.27,73.94,2.03,93.38,2.77,3.95,1.64,2.3,181.19,4.89,5.75,3.65,2.1,183.69
2006,12,3,19.26,10.11,14.69,19.16,8.36,61.06,1.86,93.79,1.8,3.41,1.03,2.38,116,3.04,4.8,0.66,4.13,116.62
2006,12,4,20.68,14.03,17.35,20.69,10.8,69.38,2.42,93.64,2.25,3.61,1.4,2.21,90.88,4.02,5.24,2.4,2.84,89.38
2006,12,5,21.56,17.05,19.3,21.56,13,78.38,5.43,93.67,1.55,2.56,0.99,1.57,129.5,2.7,4.63,0.99,3.64,113.56
2006,12,6,22.63,16.43,19.53,22.73,12.51,72.5,0.45,93.62,1.93,3.09,1.2,1.88,148.81,3.62,4.66,1.65,3.02,146.81
2006,12,7,19.5,13.77,16.64,19.63,10.68,74.94,1.03,93.44,2.05,3.52,0.51,3.01,87.31,4.05,5.62,0.95,4.67,86.31
2006,12,8,21.62,14.02,17.83,21.73,10.8,67,4.2,93.37,1.84,2.86,0.51,2.35,209.31,3.89,5.73,1.17,4.55,212.62
2006,12,9,21.99,14.18,18.08,21.87,10.8,65.38,5.2,93.75,1.87,2.88,0.84,2.04,138.56,3.36,6.22,1.26,4.95,138
2006,12,10,22.83,13.93,18.37,22.85,10.74,62.38,8.27,93.75,2.09,3.07,1.49,1.59,199.12,4.58,6.23,2.41,3.82,197.25
2006,12,11,22.76,15.01,18.89,22.73,11.41,65.81,18.42,93.69,2.43,3.23,1.71,1.52,181.88,5.43,6.86,4.4,2.46,195.62
2006,12,12,23.11,13.53,18.32,22.37,10.38,58.75,12.69,93.62,1.8,2.43,0.87,1.56,197.5,3.54,7.09,1.2,5.9,197.62
2006,12,13,22.94,14.1,18.51,22.73,10.93,62.69,2.23,93.31,2.41,3.77,1.52,2.25,178.62,4.37,5.89,2.53,3.37,176.12
2006,12,14,20.14,13.42,16.78,20.12,10.38,69.31,5.06,93.48,2.82,4.51,1.58,2.93,178.5,5.27,7.29,3.12,4.17,181.06
2006,12,15,20.91,12.98,16.94,20.75,10.13,64.94,0,93.55,2.55,4.04,1.15,2.89,49.5,4.73,6.66,1.92,4.73,48.19
2006,12,16,25.94,20.52,23.23,26.01,16.42,74.94,0.67,92.94,3.05,4.9,1.53,3.37,85.25,6.1,8.47,5.01,3.46,113.69
2006,12,17,20.66,17.83,19.24,20.83,13.98,84.81,25.99,93.09,2.57,6.27,0.69,5.58,191.62,4.42,10.29,1.38,8.91,193.88
2006,12,18,21.58,18.03,19.81,21.51,13.98,82.38,4.09,93.16,1.59,3.2,0.34,2.85,129.5,2.74,4.52,0.73,3.79,141.19
2006,12,19,24.97,20.7,22.83,25.07,16.6,80.25,21.88,92.89,2.05,3.35,0.97,2.38,130.44,3.91,5.32,2.67,2.65,142.19
2006,12,20,18.57,11.49,15.03,18.33,9.7,68,4.43,93.43,2.94,6.82,0.91,5.91,145.19,5.02,11.78,2.18,9.6,147.62
2006,12,21,20.91,11.05,15.98,20.93,8.97,59.38,0.02,93.33,2.41,3.74,0.8,2.94,191.19,4.52,7.48,0.8,6.68,188.94
2006,12,22,22.83,14.73,18.78,22.89,11.41,65.62,0,93.35,2.45,3.56,1.74,1.82,186.06,4.77,5.96,3.18,2.78,197.75
2006,12,23,24.12,19.79,21.95,24.21,15.62,78.81,4.39,93.02,2.3,3.55,1.27,2.28,187.75,4.24,5.62,1.83,3.8,200.25
2006,12,24,20.76,16.35,18.55,20.88,12.57,79,30.87,93.23,2.37,3.37,1.39,1.97,116.19,4.16,5.62,3.06,2.55,116.44
2006,12,25,19.15,13.33,16.25,18.9,10.25,72.56,6.95,93.64,2.45,3.89,0.62,3.27,168.75,4.23,7.05,0.81,6.23,171.81
2006,12,26,20.39,13.94,17.16,20.47,10.74,69.75,0.01,93.6,2.59,3.8,1.64,2.16,185.06,4.92,6.41,3.02,3.39,167
2006,12,27,23.73,16.19,19.96,23.83,12.51,65.94,0.65,93.58,2.8,3.65,1.22,2.43,188.5,5.2,7.34,2.26,5.09,188.69
2006,12,28,21.8,18.23,20.01,21.89,14.04,82,0.05,93.79,1.87,3.41,0.54,2.87,109.88,3.67,5.82,0.97,4.84,108.06
2006,12,29,25.54,19.05,22.3,25.57,14.83,71.06,0.05,93.64,2.27,3.23,1.43,1.8,178.19,4.93,6.2,4.09,2.1,191.44
2006,12,30,25.3,20.52,22.91,25.3,16.24,76.5,28.62,93.81,2.52,3.59,1.69,1.91,132.75,5.03,6.48,3.32,3.16,131.38
2006,12,31,25.85,19.23,22.55,25.92,14.95,70.69,0,93.61,2.72,4.15,0.97,3.17,73.62,5.55,7.47,2.78,4.68,87.44
2007,1,1,26.59,18.45,22.52,26.4,14.4,63.5,0,93.08,2.98,4.21,0.61,3.6,146.12,5.73,7.59,1.2,6.39,160.25
2007,1,2,20.59,17.12,18.86,20.78,13.12,81.62,1.45,93.38,2.12,2.71,1.61,1.1,166.44,3.3,4.18,2.62,1.55,168.12
2007,1,3,19.37,16.51,17.94,19.48,12.63,84.56,0.34,93.63,1.51,2.22,0.8,1.41,165.88,2.54,3.41,1.39,2.02,169.06
2007,1,4,24.76,18.96,21.86,24.52,14.77,73.5,6.93,93.44,1.59,2.23,0.95,1.28,156,2.75,3.84,1.51,2.34,159
2007,1,5,22.23,18.83,20.53,21.98,14.59,82.56,3.7,93.7,1.88,3.34,0.36,2.98,120.38,3.29,5.28,0.51,4.77,120.56
2007,1,6,21.51,17.94,19.73,21.35,13.79,81.69,10.7,93.74,1.82,3.14,0.58,2.56,75.44,3.01,4.63,0.8,3.84,73
2007,1,7,21.02,17.72,19.37,20.72,13.55,83,21.18,93.86,2.32,4.57,0.51,4.06,86.31,4.33,7.58,0.55,7.03,85.69
2007,1,8,22.05,17.3,19.67,22.12,13.24,77.5,1.24,93.62,2.29,3.38,1.19,2.19,139.19,4.23,5.62,2.87,2.74,122.69
2007,1,9,24.27,18.76,21.51,24.13,14.71,73.75,0,93.24,2.02,2.95,1.21,1.73,162.31,3.91,4.63,1.82,2.81,160.25
2007,1,10,25.03,20.81,22.92,25.08,16.66,79.31,1.44,93.22,2.27,3.57,1.25,2.32,180.62,4.2,5.95,1.73,4.22,194
2007,1,11,23.26,18.4,20.83,23.33,14.22,77.25,0.76,93.56,1.47,3.12,0.37,2.75,177,2.44,4.91,0.09,4.81,178.19
2007,1,12,23.64,15.21,19.42,23.23,11.66,64.44,0,93.68,1.8,2.52,1.01,1.51,180.62,3.3,4.49,1.36,3.13,183
2007,1,13,22.15,12.84,17.5,22.19,9.95,60.44,5.84,93.45,2.7,4.15,1.46,2.69,197.88,5.6,6.7,3.49,3.21,198.88
2007,1,14,18.12,10.87,14.49,18.3,8.73,66.56,1.63,93.79,1.69,2.7,0.51,2.19,122,3.05,4.77,1.17,3.6,119.88
2007,1,15,20.01,13.01,16.51,20.02,10.01,66.81,0.05,93.81,1.99,3.09,1.21,1.88,139.62,3.81,5.62,1.48,4.14,137.19
2007,1,16,18.86,13.21,16.04,18.96,10.13,71.56,1.3,93.88,2.09,2.84,1.3,1.54,183.06,4.48,5.87,3.5,2.37,182.31
2007,1,17,21.45,14.42,17.94,21.19,11.05,67.06,0.8,93.2,1.88,2.89,0.63,2.26,269.88,3.89,7.05,0.89,6.16,269.81
2007,1,18,26.31,12.74,19.53,25.73,10.01,48.69,0,93.15,2.3,2.86,0.86,2,178.06,4.52,7.24,1.27,5.97,178.62
2007,1,19,21.32,16.51,18.91,20.76,12.63,76.12,9.16,93.46,1.49,2.62,0.33,2.3,156.75,2.39,4.08,0.4,3.68,155
2007,1,20,20.57,13.57,17.07,20.62,10.38,69.38,0,93.94,1.84,3.12,0.07,3.05,107.81,3.49,5.42,0.38,5.05,105.25
2007,1,21,20.6,15.09,17.85,20.77,11.41,73.56,0,93.84,2.92,4.4,1.38,3.02,31,5.61,7.12,3.84,3.29,29.31
2007,1,22,22.08,16.96,19.52,22.24,13.12,75.06,0,93.22,2.8,4.48,1.48,3,147.81,5.61,7.36,4.01,3.35,146
2007,1,23,23.09,19.37,21.23,23.19,15.2,81.25,9.27,93.13,1.88,3.22,1.25,1.97,192.12,3.5,5.12,1.72,3.41,189.81
2007,1,24,20.01,14.89,17.44,19.62,11.41,75.06,9.88,93.55,1.18,1.74,0.27,1.48,157.12,2.12,3.7,0.28,3.41,156.88
